1.108140381000000161e+03
9.416437872999999854e+02
1.570349920999999995e+03
8.233423257000000604e+02
7.284415334999999914e+02
1.108347743999999921e+03
9.268834885999999642e+02
9.231899038999998766e+02
1.016802960999999982e+03
1.117725868999999875e+03
8.209838620000000446e+02
7.073001571000000922e+02
1.636588993000000073e+03
1.039874287999999979e+03
9.269779574999998886e+02
1.118269559999999956e+03
1.337206394999999929e+03
7.720988815000000614e+02
1.668225151999999980e+03
9.514220943000000261e+02
1.318493694000000005e+03
1.496238252999999986e+03
8.106294755999999779e+02
7.245459052999999585e+02
9.764054214000000229e+02
9.304080510999999660e+02
1.040322417999999971e+03
6.755237670999999864e+02
1.091381613000000016e+03
7.672366732999998931e+02
1.403345619999999826e+03
1.083294746000000032e+03
8.661632262000000537e+02
1.030691964999999982e+03
1.054690106000000014e+03
1.216247583999999961e+03
1.031035544999999956e+03
7.474043044000000009e+02
1.570362544999999955e+03
1.039453368999999839e+03
7.447870029000000613e+02
9.115150938999998971e+02
8.718556798000000754e+02
1.060846569999999929e+03
7.803280654000000141e+02
1.869846442999999908e+03
8.394312625999999682e+02
1.072799305000000004e+03
1.073543216999999913e+03
1.128505065999999943e+03
1.107760398000000123e+03
9.802236017000001311e+02
8.759559193999999707e+02
1.467178507000000081e+03
1.180179335999999921e+03
1.177142734000000019e+03
1.085126479000000018e+03
9.150139960000001338e+02
8.028426764999999250e+02
8.663274970000001076e+02
2.035154603000000179e+03
1.708080998999999792e+03
9.776289843000000701e+02
1.032493840000000091e+03
1.113069965000000138e+03
1.207392159999999876e+03
9.285240681999999879e+02
1.433865831000000071e+03
9.384143748000000187e+02
7.144965425000000323e+02
8.585023215999999593e+02
6.057498812000001180e+02
8.154805968999999095e+02
7.469962892000000920e+02
7.190645393999999442e+02
1.481754050000000007e+03
1.108380049999999983e+03
1.134794777999999951e+03
6.309007173999999623e+02
6.484936682000000019e+02
8.014141727000001083e+02
1.007486253999999917e+03
1.279730941000000030e+03
1.271006967999999915e+03
1.471690164999999979e+03
9.634746072999998887e+02
6.720167248000000200e+02
1.154925063000000137e+03
1.428482380000000148e+03
1.444507241999999906e+03
